,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Sale Type,SalePrice
542,1376,904351280,190,RL,Pave,Lvl,Edwards,Norm,5,1940,1999,0.0,TA,Gd,BrkTil,351.0,644.0,Gd,Y,SBrkr,1355,2,0,TA,6,Typ,0,NA,NA,0.0,0.0,Y,WD ,127500
543,2503,533128030,60,RL,Pave,Lvl,NoRidge,Norm,7,1992,2000,0.0,Gd,TA,PConc,728.0,1095.0,Ex,Y,SBrkr,2295,2,1,Gd,9,Typ,1,Attchd,RFn,2.0,590.0,Y,WD ,268000
544,1987,902206270,70,RM,Pave,Lvl,OldTown,Artery,4,1900,1950,0.0,TA,TA,PConc,0.0,1075.0,Ex,Y,SBrkr,1798,2,1,TA,7,Typ,0,Detchd,Unf,2.0,342.0,N,WD ,137000
545,1190,534129060,20,RL,Pave,Lvl,NWAmes,Norm,7,1967,1967,0.0,TA,TA,CBlock,603.0,1620.0,Ex,Y,SBrkr,1620,2,0,Gd,8,Typ,1,Attchd,Unf,2.0,578.0,Y,WD ,215000
546,1930,535300040,20,RL,Pave,Lvl,NAmes,Norm,5,1955,1955,0.0,TA,TA,CBlock,288.0,1216.0,TA,Y,SBrkr,1216,1,0,TA,5,Typ,0,Attchd,RFn,1.0,336.0,Y,WD ,129500
547,2677,903231190,50,RM,Pave,Lvl,BrkSide,Norm,5,1936,1950,0.0,TA,TA,BrkTil,0.0,896.0,Gd,Y,FuseA,1344,1,0,TA,7,Typ,0,Detchd,Unf,1.0,240.0,Y,WD ,115000
548,1256,535375160,50,RL,Pave,Lvl,OldTown,Norm,5,1925,1950,0.0,TA,Gd,PConc,0.0,747.0,TA,Y,SBrkr,1159,1,0,TA,5,Typ,0,Detchd,Unf,1.0,288.0,N,WD ,114000
549,2484,531478010,20,RH,Pave,Lvl,SawyerW,Norm,4,1966,1966,0.0,TA,TA,CBlock,1056.0,1056.0,TA,Y,SBrkr,1056,1,0,TA,5,Typ,0,Detchd,Unf,1.0,384.0,Y,WD ,107000
550,1253,535352080,50,RL,Pave,Lvl,NAmes,Norm,5,1947,1950,0.0,TA,TA,CBlock,442.0,832.0,TA,Y,SBrkr,1216,1,0,TA,6,Typ,0,Detchd,Unf,1.0,336.0,Y,COD,118500
551,1337,903227080,50,RM,Pave,Lvl,BrkSide,Norm,6,1929,1950,0.0,TA,TA,BrkTil,0.0,862.0,TA,Y,SBrkr,1158,1,0,TA,5,Typ,1,BuiltIn,RFn,1.0,208.0,Y,WD ,120000
552,1788,528439040,20,RL,Pave,Lvl,Somerst,Norm,8,2005,2005,148.0,Gd,TA,PConc,769.0,1538.0,Ex,Y,SBrkr,1538,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,484.0,Y,WD ,260000
553,141,535152130,20,RL,Pave,Lvl,NAmes,Norm,5,1959,1959,150.0,TA,TA,CBlock,856.0,1143.0,TA,Y,SBrkr,1143,1,0,TA,6,Typ,0,Attchd,RFn,1.0,308.0,Y,WD ,136000
554,1669,527404140,20,RL,Pave,Lvl,NAmes,Norm,4,1971,1971,0.0,TA,TA,CBlock,0.0,858.0,TA,Y,SBrkr,872,1,0,TA,5,Typ,0,Detchd,Unf,4.0,480.0,Y,WD ,123000
555,1366,903458110,50,RM,Pave,Lvl,IDOTRR,Artery,6,1920,1950,0.0,TA,Fa,CBlock,0.0,319.0,TA,Y,FuseA,1406,1,0,Fa,6,Typ,0,NA,NA,0.0,0.0,N,WD ,89500
556,52,528218150,20,RL,Pave,Lvl,Gilbert,Norm,6,2005,2005,0.0,Gd,TA,PConc,0.0,1324.0,Ex,Y,SBrkr,1324,2,0,Gd,6,Typ,0,Attchd,Fin,2.0,430.0,Y,WD ,199500
557,1380,905104080,20,RL,Pave,Lvl,Sawyer,Norm,5,1966,1966,41.0,TA,TA,PConc,0.0,876.0,TA,Y,SBrkr,904,1,0,TA,6,Typ,0,Attchd,Unf,1.0,408.0,Y,WD ,109900
558,919,909257050,70,RL,Pave,Lvl,Crawfor,Norm,7,1926,2004,0.0,Gd,TA,BrkTil,0.0,1276.0,Ex,Y,SBrkr,2080,1,1,Gd,9,Typ,2,Detchd,Unf,1.0,282.0,Y,WD ,234000
559,2804,907290230,120,RM,Pave,Lvl,CollgCr,Norm,6,2004,2004,169.0,Gd,TA,PConc,662.0,848.0,Ex,Y,SBrkr,848,1,0,Gd,3,Typ,1,Attchd,RFn,2.0,420.0,Y,WD ,155900
560,782,905229040,50,RL,Pave,Lvl,ClearCr,Norm,4,1957,1989,0.0,TA,TA,CBlock,0.0,1104.0,Ex,Y,FuseA,1788,1,0,TA,8,Min2,2,Attchd,Unf,1.0,304.0,Y,WD ,161500
561,956,916176030,20,RL,Pave,Lvl,Timber,Norm,6,1958,1958,541.0,TA,TA,CBlock,111.0,819.0,Gd,Y,FuseA,1344,1,0,Gd,7,Typ,1,Basment,RFn,2.0,525.0,Y,COD,137500
562,187,902401060,190,RM,Pave,Lvl,OldTown,Norm,5,1910,1950,0.0,TA,Fa,BrkTil,0.0,840.0,Fa,N,FuseF,2256,2,0,Fa,12,Typ,0,NA,NA,0.0,0.0,N,WD ,76500
563,2074,905352180,60,RL,Pave,Lvl,ClearCr,Norm,6,1988,1989,268.0,Gd,TA,PConc,831.0,1151.0,TA,Y,SBrkr,2060,2,1,TA,8,Typ,1,Attchd,Unf,2.0,521.0,Y,WD ,211000
564,1039,527427110,120,RH,Pave,Lvl,NAmes,Norm,6,1998,1999,0.0,Gd,TA,PConc,266.0,1405.0,Ex,Y,SBrkr,1337,2,0,Gd,5,Typ,0,Attchd,Fin,2.0,511.0,Y,COD,181000
565,1210,534401130,80,RL,Pave,Lvl,NAmes,Norm,6,1966,1966,183.0,TA,TA,CBlock,312.0,1127.0,TA,Y,SBrkr,1165,1,1,TA,6,Typ,0,Attchd,RFn,2.0,490.0,Y,WD ,174900
566,2710,905103140,80,RL,Pave,Lvl,Sawyer,Norm,5,1966,1966,97.0,TA,TA,CBlock,328.0,1164.0,Ex,Y,SBrkr,1320,1,0,TA,6,Typ,2,Attchd,RFn,2.0,564.0,Y,WD ,164500
567,44,528138060,20,RL,Pave,Lvl,NridgHt,Norm,7,2004,2004,168.0,Gd,TA,PConc,2.0,1517.0,Ex,Y,SBrkr,1535,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,532.0,Y,WD ,214000
568,1026,527354160,60,RL,Pave,Lvl,NWAmes,Norm,7,1980,1988,280.0,TA,TA,CBlock,0.0,738.0,TA,Y,SBrkr,2044,2,1,TA,7,Min1,1,Attchd,Unf,2.0,489.0,Y,WD ,185000
569,1343,903231080,50,RM,Pave,Lvl,BrkSide,Norm,4,1929,1950,0.0,TA,TA,PConc,80.0,704.0,Ex,Y,SBrkr,1136,1,0,TA,6,Typ,0,Detchd,Unf,1.0,336.0,Y,WD ,123000
570,2248,914452090,85,RL,Pave,Bnk,Mitchel,Norm,6,1979,1979,0.0,TA,TA,CBlock,1001.0,1001.0,TA,Y,SBrkr,1299,2,0,Gd,5,Typ,1,BuiltIn,RFn,2.0,486.0,Y,WD ,183500
571,1849,533236040,160,FV,Pave,Lvl,Somerst,Norm,8,1999,2000,456.0,Gd,TA,PConc,0.0,776.0,Ex,Y,SBrkr,1441,2,1,Gd,5,Typ,0,Detchd,Unf,2.0,492.0,Y,WD ,174000
572,2076,905377020,20,RL,Pave,Lvl,Edwards,Norm,5,1953,1953,0.0,TA,TA,CBlock,587.0,1073.0,TA,Y,SBrkr,1630,2,0,TA,6,Mod,1,Detchd,Unf,2.0,649.0,P,COD,130000
573,2641,902106040,70,RM,Pave,Lvl,OldTown,Norm,7,1925,1990,0.0,TA,TA,BrkTil,16.0,728.0,Ex,Y,SBrkr,1641,1,1,Ex,6,Typ,1,Detchd,Unf,2.0,546.0,Y,WD ,178000
574,5,527105010,60,RL,Pave,Lvl,Gilbert,Norm,5,1997,1998,0.0,TA,TA,PConc,791.0,928.0,Gd,Y,SBrkr,1629,2,1,TA,6,Typ,1,Attchd,Fin,2.0,482.0,Y,WD ,189900
575,878,907290180,120,RM,Pave,Lvl,CollgCr,Norm,6,2003,2004,170.0,Gd,TA,PConc,685.0,848.0,Ex,Y,SBrkr,848,1,0,Gd,4,Typ,0,Attchd,Fin,2.0,420.0,Y,WD ,144000
576,1548,910202100,30,RM,Pave,Lvl,IDOTRR,Norm,6,1930,2007,0.0,Gd,Gd,BrkTil,538.0,816.0,Ex,Y,SBrkr,816,1,0,TA,5,Typ,0,Detchd,Unf,1.0,432.0,Y,WD ,120500
577,841,907135040,20,RL,Pave,Lvl,CollgCr,Norm,5,1994,1995,0.0,TA,TA,PConc,0.0,1097.0,Ex,Y,SBrkr,1097,1,1,TA,6,Typ,0,Attchd,Unf,2.0,672.0,Y,WD ,145000
578,1621,527126030,120,RL,Pave,Lvl,StoneBr,Norm,8,2000,2000,0.0,Gd,TA,PConc,1196.0,1494.0,Ex,Y,SBrkr,1652,2,0,Ex,6,Typ,0,Attchd,RFn,2.0,499.0,Y,WD ,251000
579,218,905101310,90,RL,Pave,Lvl,Sawyer,Norm,4,1968,1968,0.0,TA,TA,CBlock,0.0,1768.0,TA,N,SBrkr,1768,2,0,TA,8,Typ,0,NA,NA,0.0,0.0,Y,WD ,136500
580,1504,908204160,90,RL,Pave,Lvl,Edwards,Norm,4,1955,1955,58.0,TA,TA,Slab,0.0,0.0,TA,N,FuseF,1152,2,0,TA,6,Typ,0,NA,NA,0.0,0.0,N,WD ,82500
581,946,912251110,30,I (all),Grvl,Lvl,IDOTRR,Norm,2,1910,1950,0.0,Fa,Fa,CBlock,0.0,0.0,TA,N,FuseA,810,1,0,TA,4,Min1,0,Detchd,Unf,1.0,280.0,N,ConLD,57625
582,455,528175050,120,RL,Pave,Lvl,NridgHt,Norm,7,2007,2008,176.0,Gd,TA,PConc,876.0,1350.0,Ex,Y,SBrkr,1358,2,0,Gd,6,Typ,1,Attchd,RFn,2.0,484.0,Y,WD ,212500
583,2906,923203090,120,RM,Pave,Lvl,Mitchel,Norm,6,1998,1998,116.0,TA,TA,PConc,897.0,1216.0,Ex,Y,SBrkr,1216,2,0,TA,5,Typ,0,Attchd,Unf,2.0,402.0,Y,WD ,164000
584,2878,910226060,50,RM,Pave,Lvl,IDOTRR,Norm,6,1957,1957,327.0,TA,TA,CBlock,0.0,967.0,Gd,Y,SBrkr,1638,2,0,Gd,6,Typ,0,Detchd,Unf,1.0,384.0,Y,WD ,139000
585,1173,533217050,160,FV,Pave,Lvl,Somerst,Norm,7,1999,2000,212.0,Gd,TA,PConc,510.0,600.0,Ex,Y,SBrkr,1252,2,1,Gd,4,Typ,0,Detchd,Unf,2.0,462.0,Y,WD ,160000
586,985,923276260,85,RL,Pave,Lvl,Mitchel,Norm,5,1992,1993,0.0,TA,TA,PConc,718.0,828.0,TA,Y,SBrkr,883,1,0,TA,5,Typ,1,Detchd,Unf,2.0,698.0,Y,WD ,149000
587,975,923225490,20,RL,Pave,Lvl,Mitchel,Norm,5,1968,1968,0.0,TA,TA,CBlock,510.0,864.0,TA,Y,SBrkr,874,1,0,TA,5,Typ,0,Attchd,RFn,1.0,288.0,Y,WD ,130000
588,202,903425110,70,RM,Pave,Bnk,OldTown,RRAn,7,1921,1950,0.0,TA,TA,BrkTil,0.0,576.0,Gd,Y,SBrkr,1710,2,0,TA,9,Typ,0,Detchd,Unf,2.0,480.0,Y,WD ,140000
589,528,528480170,20,FV,Pave,Lvl,Somerst,Norm,8,2008,2009,288.0,Gd,TA,PConc,0.0,1836.0,Ex,Y,SBrkr,1836,2,0,Gd,8,Typ,1,Attchd,Fin,2.0,517.0,Y,New,264500
590,2579,535179050,20,RL,Pave,Lvl,NAmes,Norm,5,1957,1957,0.0,TA,TA,CBlock,895.0,1092.0,TA,Y,FuseA,1092,1,0,TA,6,Typ,1,Attchd,Fin,1.0,299.0,Y,WD ,141000
591,1841,533208040,120,FV,Pave,Lvl,Somerst,Norm,7,2006,2007,-1.0,Gd,TA,PConc,1106.0,1241.0,Ex,Y,SBrkr,1241,1,1,Gd,4,Typ,0,Attchd,Fin,2.0,569.0,Y,New,199900
592,591,534152120,20,RL,Pave,Lvl,NWAmes,Norm,6,1977,1977,360.0,TA,TA,CBlock,686.0,1350.0,TA,Y,SBrkr,1334,2,0,TA,6,Typ,1,Attchd,RFn,2.0,630.0,Y,WD ,167900
593,1897,534425080,20,RL,Pave,Lvl,NAmes,Norm,6,1960,1987,85.0,TA,TA,CBlock,594.0,1144.0,Ex,Y,SBrkr,1429,1,0,Gd,7,Typ,2,Attchd,Unf,2.0,572.0,Y,WD ,181900
594,70,528458110,20,FV,Pave,Lvl,Somerst,Norm,8,2008,2008,36.0,Gd,TA,PConc,1078.0,1566.0,Ex,Y,SBrkr,1566,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,750.0,Y,WD ,262500
595,590,534151120,60,RL,Pave,Lvl,NWAmes,Norm,7,1977,1992,283.0,TA,Gd,PConc,432.0,908.0,Ex,Y,SBrkr,2288,1,2,Gd,8,Typ,2,Attchd,RFn,2.0,520.0,Y,WD ,230000
596,1172,533215080,120,FV,Pave,Lvl,Somerst,Norm,9,1999,2000,60.0,Gd,TA,PConc,1238.0,1698.0,Ex,Y,SBrkr,1709,2,0,Gd,5,Typ,1,Attchd,Fin,2.0,506.0,Y,CWD,328900
597,1714,528172070,20,RL,Pave,Lvl,NridgHt,Norm,8,2005,2005,210.0,Gd,TA,PConc,119.0,1721.0,Ex,Y,SBrkr,1721,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,554.0,Y,WD ,232698
598,829,906380220,20,RL,Pave,Lvl,CollgCr,Norm,8,2008,2008,140.0,Gd,TA,PConc,872.0,1254.0,Ex,Y,SBrkr,1254,2,0,Gd,5,Typ,0,Attchd,RFn,3.0,810.0,Y,WD ,221800
599,1397,905227050,50,RL,Pave,Lvl,Sawyer,Norm,5,1941,1973,0.0,TA,TA,BrkTil,336.0,576.0,Gd,Y,SBrkr,1350,1,1,Gd,6,Min1,0,2Types,Unf,3.0,627.0,N,WD ,152400
600,877,907290090,20,RL,Pave,Lvl,CollgCr,Norm,7,2000,2001,171.0,Gd,TA,PConc,0.0,1630.0,Ex,Y,SBrkr,1630,2,0,Gd,6,Typ,1,Attchd,Unf,2.0,451.0,Y,WD ,213000
601,2477,531376050,60,RL,Pave,Lvl,SawyerW,Norm,7,2005,2005,96.0,Gd,TA,PConc,0.0,784.0,Ex,Y,SBrkr,1585,2,1,Gd,7,Typ,0,Attchd,RFn,2.0,449.0,Y,WD ,184900
602,2871,909428110,190,RL,Pave,Lvl,Crawfor,Norm,5,1953,1953,56.0,TA,TA,CBlock,841.0,1165.0,TA,Y,SBrkr,1336,1,0,TA,5,Typ,2,Attchd,Unf,1.0,375.0,Y,WD ,157000
603,2489,532353030,20,RL,Pave,Lvl,Sawyer,Norm,5,1962,2002,0.0,TA,TA,CBlock,612.0,864.0,Gd,Y,SBrkr,1211,1,0,TA,6,Min1,1,Detchd,Unf,2.0,576.0,Y,WD ,144000
604,1655,527354050,20,RL,Pave,Lvl,NWAmes,Norm,6,1979,1999,253.0,TA,TA,CBlock,903.0,1259.0,Ex,Y,SBrkr,1353,2,0,TA,5,Typ,1,Attchd,RFn,2.0,478.0,Y,WD ,192350
605,1891,534401120,20,RL,Pave,Lvl,NAmes,Norm,7,1966,1966,202.0,TA,TA,CBlock,654.0,1174.0,Ex,Y,SBrkr,1200,2,0,TA,6,Typ,1,Attchd,RFn,2.0,440.0,Y,CWD,163500
606,1419,906204150,60,RL,Pave,Lvl,SawyerW,Norm,7,1990,1990,99.0,TA,TA,PConc,1085.0,1475.0,Ex,Y,SBrkr,2329,2,1,Gd,10,Typ,1,Attchd,Unf,2.0,514.0,Y,WD ,262280
607,1473,907405020,20,RL,Pave,Lvl,CollgCr,Norm,7,2002,2003,113.0,Gd,TA,PConc,810.0,1536.0,Ex,Y,SBrkr,1536,2,0,Gd,7,Typ,0,Attchd,RFn,2.0,532.0,Y,WD ,214000
608,2868,909425120,20,RL,Pave,Lvl,Crawfor,Norm,6,1956,2004,0.0,TA,TA,PConc,296.0,1073.0,Ex,Y,SBrkr,1811,1,0,Ex,6,Typ,1,Attchd,Fin,2.0,470.0,Y,WD ,230000
609,1695,528108160,60,RL,Pave,Lvl,NridgHt,Norm,7,2006,2006,350.0,Gd,TA,PConc,0.0,1063.0,Ex,Y,SBrkr,2172,2,1,Gd,9,Typ,1,Attchd,RFn,3.0,947.0,Y,New,280000
610,2244,911128010,20,C (all),Pave,Lvl,IDOTRR,Norm,4,1957,1980,0.0,TA,TA,CBlock,967.0,1073.0,Gd,Y,FuseA,1073,1,0,TA,6,Typ,0,Detchd,Unf,2.0,720.0,Y,WD ,140000
611,169,535477020,60,RL,Pave,Lvl,NAmes,PosN,6,1966,1966,351.0,TA,TA,CBlock,0.0,756.0,TA,Y,SBrkr,1839,1,1,TA,7,Typ,1,Attchd,Unf,2.0,442.0,Y,WD ,155000
612,2670,902456015,50,C (all),Pave,Lvl,IDOTRR,Norm,3,1918,1950,0.0,Fa,Fa,BrkTil,0.0,1020.0,Fa,N,FuseP,1020,1,0,Fa,5,Typ,0,NA,NA,0.0,0.0,N,ConLD,64500
613,247,906204230,60,RL,Pave,Lvl,SawyerW,Norm,6,1993,1993,85.0,Gd,Gd,PConc,860.0,946.0,Ex,Y,SBrkr,1802,2,1,Gd,8,Typ,1,2Types,RFn,4.0,1017.0,Y,WD ,218000
614,2137,907200250,80,RL,Pave,Lvl,CollgCr,Norm,5,1977,1977,51.0,TA,TA,CBlock,755.0,995.0,TA,Y,SBrkr,1009,2,0,TA,6,Typ,1,Detchd,Unf,2.0,576.0,Y,WD ,160000
615,1794,528456190,20,FV,Pave,Lvl,Somerst,Norm,8,2007,2007,0.0,Gd,TA,PConc,24.0,1338.0,Ex,Y,SBrkr,1338,2,0,Gd,6,Typ,0,Attchd,RFn,2.0,598.0,Y,New,208900
616,1498,908154080,20,RL,Pave,Lvl,Edwards,Norm,5,1959,1996,0.0,TA,TA,Slab,0.0,0.0,TA,Y,SBrkr,3820,3,1,Ex,11,Typ,2,Attchd,Unf,2.0,624.0,Y,WD ,284700
617,1164,533212140,160,FV,Pave,Lvl,Somerst,Norm,7,2007,2007,0.0,Gd,TA,PConc,0.0,689.0,Ex,Y,SBrkr,1392,2,0,Gd,5,Typ,0,Detchd,Unf,2.0,540.0,Y,WD ,146000
618,1179,533250050,120,RL,Pave,Lvl,Veenker,Norm,8,1996,1996,0.0,Gd,TA,PConc,786.0,1260.0,Ex,Y,SBrkr,1288,1,1,Ex,4,Typ,2,Attchd,Fin,2.0,500.0,Y,WD ,245500
619,1340,903228090,45,RM,Pave,Bnk,BrkSide,Norm,6,1926,1950,0.0,TA,TA,BrkTil,0.0,992.0,Ex,Y,SBrkr,1013,1,0,TA,6,Typ,0,Detchd,Unf,1.0,160.0,Y,WD ,113000
620,436,528116010,20,RL,Pave,Lvl,NridgHt,Norm,8,2004,2005,238.0,Gd,TA,PConc,1531.0,1782.0,Ex,Y,SBrkr,1782,2,0,Gd,7,Typ,2,Attchd,Fin,3.0,932.0,Y,WD ,296000
621,1636,527210060,20,RL,Pave,HLS,StoneBr,Norm,9,2005,2006,200.0,Gd,TA,PConc,1249.0,1922.0,Ex,Y,SBrkr,1922,2,0,Gd,8,Typ,1,Attchd,Fin,3.0,676.0,Y,WD ,377426
622,421,528102040,20,RL,Pave,Lvl,NridgHt,Norm,10,2006,2007,230.0,Ex,TA,PConc,1172.0,1700.0,Ex,Y,SBrkr,1718,2,0,Ex,7,Typ,1,Attchd,Fin,3.0,786.0,Y,WD ,337500
623,457,528176030,20,RL,Pave,HLS,NridgHt,Norm,10,2004,2005,730.0,Ex,TA,PConc,2146.0,2492.0,Ex,Y,SBrkr,2492,2,1,Ex,8,Typ,1,Attchd,Fin,3.0,949.0,Y,WD ,552000
624,2834,908225180,50,RL,Pave,Lvl,Edwards,Norm,4,1948,1950,0.0,TA,Gd,CBlock,0.0,624.0,Ex,Y,SBrkr,936,1,0,TA,5,Typ,0,Attchd,Unf,1.0,265.0,Y,WD ,97900
625,517,528456240,20,FV,Pave,Lvl,Somerst,Norm,6,2009,2009,0.0,Gd,TA,PConc,27.0,1218.0,Ex,Y,SBrkr,1218,2,0,Gd,4,Typ,0,Attchd,Fin,2.0,676.0,Y,New,208300
626,1566,914467050,60,RL,Pave,Lvl,Mitchel,Norm,7,1996,1997,0.0,TA,TA,PConc,0.0,910.0,Ex,Y,SBrkr,1820,2,1,Gd,8,Typ,1,Attchd,Unf,3.0,816.0,Y,WD ,213000
627,1439,907187030,60,RL,Pave,Lvl,CollgCr,Norm,7,1998,1999,0.0,TA,TA,PConc,0.0,880.0,Ex,Y,SBrkr,1724,2,1,Gd,8,Typ,0,Attchd,Fin,2.0,527.0,Y,WD ,188000
628,2577,535177100,20,RL,Pave,Lvl,NAmes,Feedr,6,1958,1958,632.0,TA,TA,CBlock,203.0,1121.0,Ex,Y,FuseA,1336,1,1,TA,7,Typ,1,Attchd,RFn,2.0,488.0,Y,WD ,162000
629,2241,910205130,50,RM,Pave,Lvl,IDOTRR,Norm,5,1950,1950,0.0,TA,TA,CBlock,420.0,910.0,TA,Y,FuseA,1558,1,1,TA,6,Typ,0,Attchd,Unf,1.0,282.0,Y,WD ,152000
630,71,528477080,60,FV,Pave,Lvl,Somerst,Norm,7,2004,2005,0.0,Gd,TA,PConc,222.0,991.0,Ex,Y,SBrkr,1947,2,1,Gd,8,Typ,1,Attchd,RFn,2.0,678.0,Y,WD ,254900
631,1143,531384030,60,RL,Pave,Lvl,SawyerW,Norm,7,1994,1995,145.0,Gd,TA,PConc,537.0,832.0,Ex,Y,SBrkr,1657,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,483.0,Y,WD ,189000
632,1021,527302185,20,RL,Pave,Lvl,NWAmes,Norm,7,1978,1978,383.0,Gd,Gd,CBlock,1206.0,2048.0,TA,Y,SBrkr,2064,2,0,Gd,7,Typ,2,Attchd,Fin,2.0,550.0,Y,WD ,235000
633,1416,905479110,190,RL,Pave,Lvl,Edwards,Norm,5,1950,1950,0.0,TA,TA,CBlock,1040.0,1164.0,TA,N,SBrkr,1164,1,0,TA,5,Typ,0,Detchd,Unf,1.0,240.0,Y,ConLD,125000
634,35,527453150,120,RL,Pave,Lvl,NPkVill,Norm,7,1975,1975,0.0,TA,TA,CBlock,0.0,836.0,Ex,Y,SBrkr,836,1,0,TA,4,Typ,0,Attchd,Unf,1.0,308.0,Y,WD ,120000
635,2904,923125030,20,A (agr),Pave,Lvl,Mitchel,Artery,1,1951,1951,0.0,TA,Fa,CBlock,0.0,0.0,TA,Y,FuseA,1600,1,1,TA,6,Mod,0,Attchd,Unf,1.0,270.0,N,WD ,81500
636,2174,908127100,90,RL,Grvl,Lvl,Edwards,Norm,6,1990,1990,104.0,TA,Gd,CBlock,816.0,816.0,TA,Y,SBrkr,816,1,0,TA,5,Typ,0,NA,NA,0.0,0.0,Y,WD ,118500
637,522,528458160,20,FV,Pave,Lvl,Somerst,Norm,9,2009,2009,162.0,Ex,TA,PConc,1121.0,1766.0,Ex,Y,SBrkr,1766,2,1,Ex,7,Typ,1,Attchd,Fin,3.0,478.0,Y,New,370878
638,2211,909275030,90,RH,Pave,HLS,Crawfor,Norm,5,1949,1950,0.0,TA,TA,CBlock,284.0,1001.0,TA,N,FuseA,2002,2,0,TA,8,Typ,0,2Types,Unf,3.0,871.0,Y,WD ,145000
639,1539,909425010,50,RL,Pave,Lvl,Crawfor,Norm,7,1939,2006,312.0,Gd,Gd,CBlock,341.0,798.0,Ex,Y,SBrkr,1954,1,1,Gd,8,Typ,2,Attchd,Unf,2.0,431.0,Y,WD ,311500
640,2420,528228280,120,RL,Pave,Lvl,Blmngtn,Norm,7,2006,2006,14.0,Gd,TA,PConc,453.0,1220.0,Ex,Y,SBrkr,1364,2,0,Gd,6,Typ,1,Attchd,Fin,2.0,437.0,Y,New,210250
641,2779,907192010,60,RL,Pave,Lvl,CollgCr,Norm,7,2002,2002,0.0,Gd,TA,PConc,700.0,916.0,Ex,Y,SBrkr,1861,2,1,Gd,8,Typ,0,BuiltIn,RFn,2.0,492.0,Y,WD ,200000
642,953,914476020,90,RL,Pave,Lvl,Mitchel,Norm,5,1977,1977,0.0,TA,TA,CBlock,0.0,0.0,TA,Y,SBrkr,1734,2,0,Gd,8,Typ,0,Attchd,Unf,2.0,539.0,Y,COD,126000
643,658,535377150,70,RL,Pave,Lvl,OldTown,Norm,4,1900,2003,0.0,Gd,Gd,BrkTil,0.0,405.0,Gd,Y,SBrkr,1039,1,0,TA,6,Typ,0,Detchd,Unf,1.0,281.0,N,WD ,114000
644,714,902301060,70,RM,Pave,Lvl,OldTown,Norm,4,1910,1950,0.0,Gd,Gd,BrkTil,0.0,677.0,TA,Y,SBrkr,1510,2,0,Gd,7,Typ,0,Detchd,Unf,2.0,720.0,N,WD ,87500
645,1637,527212060,60,RL,Pave,Lvl,StoneBr,Norm,8,2005,2005,146.0,Gd,TA,PConc,986.0,1149.0,Ex,Y,SBrkr,2541,3,1,Ex,10,Typ,1,BuiltIn,Fin,3.0,729.0,Y,WD ,349265
646,538,531369020,20,RL,Pave,Lvl,SawyerW,Norm,8,2004,2004,264.0,Gd,TA,PConc,516.0,1512.0,Ex,Y,SBrkr,1512,2,0,Gd,6,Typ,0,Attchd,RFn,3.0,845.0,Y,WD ,203000
647,546,531385020,20,RL,Pave,Lvl,SawyerW,Norm,7,2001,2001,0.0,Gd,TA,PConc,20.0,1454.0,Ex,Y,SBrkr,1434,2,0,Gd,6,Typ,1,Attchd,RFn,2.0,527.0,Y,WD ,189000
648,533,528490070,60,FV,Pave,Lvl,Somerst,Norm,7,2003,2003,0.0,Gd,TA,PConc,410.0,812.0,Ex,Y,SBrkr,1653,2,1,Gd,6,Typ,0,Attchd,RFn,2.0,628.0,Y,WD ,209000
649,718,902327070,70,RM,Pave,Lvl,OldTown,Artery,6,1900,1950,0.0,TA,TA,BrkTil,0.0,917.0,Gd,Y,FuseA,2007,2,0,Ex,8,Typ,0,Detchd,Unf,1.0,357.0,Y,WD ,160000
650,1830,532479050,20,RL,Pave,Lvl,Sawyer,RRAe,5,1974,1974,44.0,TA,TA,CBlock,787.0,1037.0,TA,Y,SBrkr,1037,1,0,TA,5,Typ,0,Attchd,RFn,2.0,431.0,Y,WD ,129000
651,2929,924100070,20,RL,Pave,Lvl,Mitchel,Norm,5,1974,1975,0.0,TA,TA,CBlock,1071.0,1389.0,Gd,Y,SBrkr,1389,1,0,TA,6,Typ,1,Attchd,RFn,2.0,418.0,Y,WD ,170000
652,2207,909254140,30,RL,Pave,Lvl,Crawfor,Norm,5,1913,2002,0.0,TA,TA,PConc,365.0,440.0,TA,N,SBrkr,694,1,0,Gd,4,Typ,1,Detchd,Unf,1.0,352.0,P,WD ,90350
653,1417,905480150,50,RL,Pave,Lvl,Edwards,Artery,6,1924,1950,0.0,TA,TA,BrkTil,0.0,572.0,Fa,N,FuseF,1096,1,0,TA,5,Typ,0,NA,NA,0.0,0.0,N,WD ,79000
654,2787,907203040,20,RL,Pave,Lvl,CollgCr,Norm,5,1972,1972,0.0,TA,TA,PConc,894.0,894.0,TA,Y,SBrkr,894,1,0,TA,5,Typ,0,Attchd,Unf,2.0,552.0,Y,WD ,149900
